Area,Perimeter,Convex Area,Solidity,Equivalent Diameter,Major Axis,Minor Axis,Eccentricity,Class
542.5,125.8406195640564,594.5,0.9125315391084945,26.28178938007886,13.578801155090332,57.4456787109375,(2.5170498660957643e-16+4.110654382713828j),0
21502.5,555.6295031309128,21671.5,0.9922017396119327,165.46248309108574,146.74339294433594,186.93899536132812,(4.832570663957271e-17+0.7892186820431646j),0
254.0,62.97056245803833,261.5,0.97131931166348,17.983404693292407,15.341880798339844,24.558359146118164,(7.653718926109997e-17+1.2499471572438379j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
245.0,62.28427052497864,262.0,0.9351145038167938,17.66192765414112,15.51819896697998,21.41278648376465,(5.821859205610964e-17+0.9507817616743651j),0
34.5,51.012192606925964,48.5,0.711340206185567,6.627726932618989,3.7727668285369873,22.57862663269043,(3.613010976631587e-16+5.900494704509261j),0
613.0,169.8822499513626,762.5,0.8039344262295082,27.937355653723827,11.766743659973145,84.04922485351562,(4.330719311176707e-16+7.072601364233218j),0
1149.5,222.69343197345734,2242.0,0.5127118644067796,38.256879860661265,60.25891876220703,64.18118286132812,(2.2449574616889374e-17+0.3666293764458396j),0
59.0,46.14213538169861,81.0,0.7283950617283951,8.667244841319219,6.216583728790283,19.36309242248535,(1.8062664115799656e-16+2.949856910314972j),0
3.0,6.828427076339722,3.0,1.0,1.9544100476116797,1.632993221282959,2.8284270763397217,(8.659559867346783e-17+1.4142134488696505j),0
8553.5,862.7077112197876,13167.0,0.6496164654059391,104.35829840454575,90.55967712402344,155.15879821777344,(8.51879566421309e-17+1.3912249099322689j),0
36516.0,718.6416993141174,36702.5,0.9949186022750494,215.62378165580253,196.6300811767578,240.0438995361328,(4.287691670905145e-17+0.7002331895025411j),0
34891.5,720.7422022819519,35178.5,0.9918416078002189,210.7729526650109,176.11471557617188,257.1158752441406,(6.513139590171535e-17+1.0636764158786414j),0
24803.5,597.6295055150986,24990.0,0.9925370148059224,177.70986761527513,161.7139892578125,196.2529296875,(4.2102629215816926e-17+0.6875881151223425j),0
22937.0,570.3574260473251,23083.5,0.9936534754261702,170.892643017745,154.8667449951172,189.2305450439453,(4.2994599074140174e-17+0.7021550883744552j),0
665.5,224.40916085243225,1238.5,0.5373435607589826,29.10912085620675,18.40544319152832,74.22943115234375,(2.3923915742511434e-16+3.907071942566329j),0
849.0,138.9116872549057,936.5,0.9065670048051254,32.878265974350796,22.306283950805664,55.325828552246094,(1.389824206500924e-16+2.269755177523142j),0
495.5,148.32590067386627,598.0,0.8285953177257525,25.117527633433056,11.415980339050293,64.91490936279297,(3.4276017051334925e-16+5.597698385395565j),0
116.0,93.74011433124542,152.5,0.760655737704918,12.153015559492998,4.612583637237549,43.36759567260742,(5.724419775993285e-16+9.348686951991136j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
90.0,41.79898953437805,104.0,0.8653846153846154,10.704744696916627,8.106343269348145,17.25838851928711,(1.1508801041747118e-16+1.879529844810764j),0
669.5,119.15432786941528,763.0,0.8774574049803407,29.19647025241564,22.711591720581055,45.361141204833984,(1.0586433187635051e-16+1.7288957428387903j),0
7739.5,1994.9129028320312,139552.5,0.05545941491553358,99.26851190824708,482.5365295410156,490.53173828125,(1.1192760688043464e-17+0.1827916538194735j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
1269.0,391.5046147108078,3935.5,0.32244949815779445,40.196280701937106,58.61069869995117,144.64060974121094,(1.381482441191258e-16+2.256132040933108j),0
6591.5,473.8305141925812,8649.0,0.7621112267314141,91.61090797018565,79.6992416381836,123.65280151367188,(7.263533849544667e-17+1.1862250984695053j),0
280.0,82.76955187320709,352.5,0.7943262411347518,18.881394877652593,19.04403305053711,29.95553970336914,(7.434648441428507e-17+1.2141702320382985j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
372.5,152.61017179489136,630.5,0.5908009516256939,21.778010249190537,15.84941577911377,61.5562629699707,(2.297971519233747e-16+3.752872290743232j),0
644.0,280.6518015861511,1864.5,0.3454009117725932,28.635053113438516,127.60688018798828,240.551513671875,(9.784911875926311e-17+1.597997378956765j),0
6591.5,473.8305141925812,8649.0,0.7621112267314141,91.61090797018565,79.6992416381836,123.65280151367188,(7.263533849544667e-17+1.1862250984695053j),0
280.0,82.76955187320709,352.5,0.7943262411347518,18.881394877652593,19.04403305053711,29.95553970336914,(7.434648441428507e-17+1.2141702320382985j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
34890.5,720.7422025203705,35177.0,0.9918554737470506,210.7699322379314,176.263916015625,256.5235595703125,(6.474457687729305e-17+1.0573591818044312j),0
644.0,280.6518015861511,1864.5,0.3454009117725932,28.635053113438516,127.60688018798828,240.551513671875,(9.784911875926311e-17+1.597997378956765j),0
396.5,79.35533833503723,424.5,0.934040047114252,22.468633235857762,19.81964874267578,27.98334312438965,(6.103174834096313e-17+0.9967240903002533j),0
635.0,214.71067643165588,1135.0,0.5594713656387665,28.43425945768288,21.711599349975586,82.1507797241211,(2.234485064133567e-16+3.649191041350539j),0
212.0,120.76955199241638,261.5,0.8107074569789675,16.42944866646031,6.648373126983643,61.22298812866211,(5.605367495797589e-16+9.154259823649177j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
194.0,79.94112503528595,228.5,0.849015317286652,15.716503163191918,10.391560554504395,42.08356475830078,(2.402988420115608e-16+3.9243779051864784j),0
560.5,184.32590091228485,861.0,0.6509872241579558,26.714242733494405,19.32478904724121,74.18196868896484,(2.2693648890506825e-16+3.7061541182824347j),0
796.5,162.40916109085083,1198.5,0.6645807259073843,31.84549100550276,33.903465270996094,58.85349655151367,(8.688515319944511e-17+1.4189422331391865j),0
899.0,354.7939373254776,2245.5,0.400356268091739,33.83256346653194,47.559608459472656,87.30972290039062,(9.426888695779242e-17+1.5395277564670253j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
1407.5,727.5706293582916,18532.5,0.07594765951706461,42.333020908207594,251.7196807861328,422.8344421386719,(8.264485503485065e-17+1.3496929088842795j),0
397.5,111.01219248771667,432.5,0.9190751445086706,22.496949104983706,10.68572998046875,49.294776916503906,(2.7575682290968554e-16+4.503450678214783j),0
197.5,101.98275554180145,236.0,0.836864406779661,15.85764200898717,6.009764194488525,59.57545471191406,(6.039065837437137e-16+9.862542966089112j),0
4156.0,547.8477603197098,9369.0,0.4435905646280286,72.74327149585271,221.11996459960938,445.7774658203125,(1.0718718957623791e-16+1.750499648565869j),0
6453.0,1286.3372166156769,52006.0,0.12408183671114871,90.6433383221073,224.10475158691406,312.6153564453125,(5.955268936282492e-17+0.9725692241107855j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
6080.5,659.1442229747772,9578.5,0.6348071201127525,87.98825519216845,48.70505905151367,222.0423126220703,(2.723546923506108e-16+4.447889669743713j),0
14678.5,2762.6672933101654,232717.0,0.06307446383375516,136.70861954315495,536.5939331054688,629.0549926757812,(3.746264309739465e-17+0.6118113912268844j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
802.5,154.9533176422119,1167.0,0.6876606683804627,31.96521131871285,38.90058517456055,46.920082092285156,(4.1294691646751566e-17+0.6743934932994973j),0
4516.5,1107.84479534626,25250.5,0.17886774519316448,75.83262097406606,154.78306579589844,189.41444396972656,(4.3191288566092236e-17+0.7053672715457827j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
556.0,188.56854152679443,888.5,0.6257737760270118,26.60678836073137,18.768613815307617,73.8606948852539,(2.330598475994701e-16+3.8061561547661813j),0
920.0,227.137082695961,1669.0,0.5512282804074295,34.225434710991614,31.724529266357422,76.17900085449219,(1.3367839484418168e-16+2.183133862551289j),0
943.5,533.1442224979401,8701.0,0.10843581197563498,34.65979674576333,183.29220581054688,252.2813720703125,(5.791060075550783e-17+0.945751882025535j),0
512.5,117.98275446891785,683.5,0.7498171177761521,25.544769849751454,25.249982833862305,38.18815231323242,(6.947545355108778e-17+1.1346202611146217j),0
1447.0,735.4112490415573,20119.0,0.07192206372086088,42.92292652221864,199.80706787109375,218.9134063720703,(2.7410745151709116e-17+0.44765143992200107j),0
605.0,93.25483322143555,617.0,0.9805510534846029,27.754457742221764,24.74774932861328,31.30547523498535,(4.7437531162729034e-17+0.774713675743192j),0
2620.5,353.7472542524338,5327.0,0.49192791439834804,57.7626542584263,66.79003143310547,99.01102447509766,(6.70088731606579e-17+1.0943379463746132j),0
701.5,172.75230765342712,935.0,0.7502673796791444,29.886076032689814,25.99233055114746,48.145015716552734,(9.547009188723292e-17+1.5591449216819564j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
2379.5,619.7716399431229,8294.0,0.2868941403424162,55.042469936380215,60.37117004394531,179.6142578125,(1.7157748820768096e-16+2.8020730275396937j),0
418.5,94.32590079307556,456.0,0.9177631578947368,23.083560155913247,16.73148536682129,36.316383361816406,(1.1796168980389565e-16+1.9264605906948056j),0
2231.0,581.1025930643082,9811.0,0.22739781877484455,53.297255316799834,63.36674118041992,182.86610412597656,(1.6575829465989183e-16+2.7070383848681794j),0
21982.0,1944.0083484649658,33883.5,0.6487523425856243,167.29719565004174,158.4965057373047,210.1441192626953,(5.330744780011702e-17+0.870576689331679j),0
1016.0,224.02438509464264,1351.5,0.7517573066962634,35.96680938658481,17.504989624023438,96.259521484375,(3.3110076023578506e-16+5.4072857654355575j),0
1585.0,410.96045672893524,3809.0,0.41611971646101337,44.92309738213999,41.92104721069336,101.08041381835938,(1.3434785229346596e-16+2.19406693239233j),0
770.0,246.5096664428711,1548.5,0.4972554084597998,31.311251163856024,40.33662414550781,98.45904541015625,(1.3634559601372856e-16+2.2266925632542813j),0
588.5,131.154327750206,706.5,0.8329794762915782,27.37337158766971,17.132030487060547,51.71965408325195,(1.744173423599151e-16+2.8484513654279953j),0
1585.0,410.96045672893524,3809.0,0.41611971646101337,44.92309738213999,41.92104721069336,101.08041381835938,(1.3434785229346596e-16+2.19406693239233j),0
1016.0,224.02438509464264,1351.5,0.7517573066962634,35.96680938658481,17.504989624023438,96.259521484375,(3.3110076023578506e-16+5.4072857654355575j),0
1133.0,171.88224983215332,1461.0,0.7754962354551677,37.98131651463571,32.28548812866211,56.61465835571289,(8.82040213992049e-17+1.4404809853847815j),0
770.0,246.5096664428711,1548.5,0.4972554084597998,31.311251163856024,40.33662414550781,98.45904541015625,(1.3634559601372856e-16+2.2266925632542813j),0
5.0,9.656854152679443,5.5,0.9090909090909091,2.5231325220201604,2.3627452850341797,4.066999912261963,(8.578830223447184e-17+1.4010292974954248j),0
417.5,94.32590079307556,456.0,0.9155701754385965,23.055964736417568,16.77466583251953,36.285892486572266,(1.174505820640388e-16+1.9181135678599324j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
1469.0,393.64674949645996,3543.5,0.41456187385353466,43.247992915463186,39.705692291259766,97.44998168945312,(1.3724277583859982e-16+2.2413446217171122j),0
2231.0,581.1025930643082,9811.0,0.22739781877484455,53.297255316799834,63.36674118041992,182.86610412597656,(1.6575829465989183e-16+2.7070383848681794j),0
21982.0,1944.0083484649658,33883.5,0.6487523425856243,167.29719565004174,158.4965057373047,210.1441192626953,(5.330744780011702e-17+0.870576689331679j),0
2231.0,581.1025930643082,9811.0,0.22739781877484455,53.297255316799834,63.36674118041992,182.86610412597656,(1.6575829465989183e-16+2.7070383848681794j),0
359.5,305.66399347782135,2587.0,0.13896405102435253,21.394616526881034,190.1912841796875,270.97442626953125,(6.21411262212405e-17+1.0148416059962035j),0
5.0,9.656854152679443,5.5,0.9090909090909091,2.5231325220201604,2.3627452850341797,4.066999912261963,(8.578830223447184e-17+1.4010292974954248j),0
25241.5,603.4284944534302,25406.0,0.9935251515390066,179.27207247207417,158.11961364746094,203.4351806640625,(4.956851213759249e-17+0.8095152361007928j),0
1016.0,224.02438509464264,1351.5,0.7517573066962634,35.96680938658481,17.504989624023438,96.259521484375,(3.3110076023578506e-16+5.4072857654355575j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
4687.5,331.46298384666443,5186.0,0.9038758195140764,77.25484040463792,61.560306549072266,101.90234375,(8.077338121543665e-17+1.3191294219961907j),0
69.5,44.041629910469055,87.5,0.7942857142857143,9.40692023773423,6.212281227111816,19.85149383544922,(1.8584165197026736e-16+3.035024500119668j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
50.0,30.14213538169861,54.0,0.9259259259259259,7.978845608028654,6.6889872550964355,11.946660995483398,(9.061280118403638e-17+1.479819344600003j),0
218.0,102.42640602588654,366.5,0.5948158253751705,16.66031874701878,15.918583869934082,35.058143615722656,(1.2015127230450765e-16+1.9622191865958682j),0
34.5,51.012192606925964,48.5,0.711340206185567,6.627726932618989,3.7727668285369873,22.57862663269043,(3.613010976631587e-16+5.900494704509261j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
284.5,117.49747383594513,463.0,0.6144708423326134,19.0325156108475,16.712472915649414,41.72911071777344,(1.4009272980286889e-16+2.287887902053178j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
2390.5,286.0071395635605,3828.0,0.6244775339602926,55.16954895310824,70.14891815185547,78.39373016357422,(3.0547511613448714e-17+0.4988787238037462j),0
745.0,431.44573962688446,4180.5,0.1782083482836981,30.798757455905527,284.6925048828125,293.4743347167969,(1.53258270710646e-17+0.2502897501832371j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
9067.5,2443.790098428726,207682.0,0.043660500187787096,107.44812502731766,585.9992065429688,660.4216918945312,(3.1824989846464624e-17+0.5197415265956261j),0
99.0,56.97056233882904,130.5,0.7586206896551724,11.227230955528665,9.52579116821289,23.564109802246094,(1.3854315747235321e-16+2.262581465428438j),0
1132.0,504.23967576026917,4704.5,0.2406206823254331,37.96455142155909,192.15267944335938,356.8770751953125,(9.583216808842609e-17+1.5650580747877376j),0
28502.0,642.6416976451874,28697.5,0.9931875598919766,190.49901181906853,165.97796630859375,218.9665069580078,(5.2689058819863817e-17+0.8604776308817855j),0
1316.5,205.58073377609253,1955.0,0.6734015345268543,40.94166411668976,40.38032531738281,64.56242370605469,(7.63896029684816e-17+1.2475368901738364j),0
2620.5,353.7472542524338,5327.0,0.49192791439834804,57.7626542584263,66.79003143310547,99.01102447509766,(6.70088731606579e-17+1.0943379463746132j),0
253.0,63.94112479686737,260.5,0.9712092130518234,17.94796937867892,13.656877517700195,25.031455993652344,(9.405613072639805e-17+1.53605318352824j),0
545.5,113.49747383594513,586.0,0.9308873720136519,26.354357735544063,15.776259422302246,51.693992614746094,(1.9106777366292708e-16+3.1203735443714207j),0
590.0,114.08326005935669,741.5,0.7956844234659474,27.408234736913393,29.521453857421875,31.579551696777344,(2.325949608954784e-17+0.3798563978731175j),0
78.0,35.79898941516876,82.0,0.9512195121951219,9.965574970333758,7.894766807556152,13.529053688049316,(8.521371278253801e-17+1.391645539626072j),0
2390.5,286.0071395635605,3828.0,0.6244775339602926,55.16954895310824,70.14891815185547,78.39373016357422,(3.0547511613448714e-17+0.4988787238037462j),0
3373.0,946.5483309030533,10011.0,0.336929377684547,65.53347987396751,84.41731262207031,116.87297058105469,(5.862811727287701e-17+0.9574698160105621j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
1658.0,296.5340520143509,3484.0,0.47588978185993114,45.9459591821838,62.274009704589844,81.84487915039062,(5.222032116708817e-17+0.8528225640804515j),0
25460.5,605.4284944534302,25640.0,0.9929992199687987,180.04809198858402,160.87631225585938,201.8152313232422,(4.637945642274146e-17+0.757434003910885j),0
185.5,189.3797241449356,803.5,0.23086496577473553,15.368341990871127,94.24412536621094,127.76454162597656,(5.604878903902986e-17+0.9153461892531498j),0
3614.5,509.2863584756851,8231.5,0.43910587377756183,67.83895882489092,100.43986511230469,113.47792053222656,(3.219619831602368e-17+0.5258038209619283j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
3373.5,415.9482653141022,4823.0,0.6994609164420486,65.5383369041668,59.47146987915039,132.6219940185547,(1.2204983557091127e-16+1.99322507772669j),0
2326.5,379.7228692770004,3616.0,0.6433904867256637,54.4260213576774,27.99005126953125,154.8325958251953,(3.3313835073724207e-16+5.440562143618649j),0
68.0,32.14213538169861,71.5,0.951048951048951,9.304852983362556,8.498934745788574,10.811052322387695,(4.8140689959328535e-17+0.7861971303537634j),0
45.5,43.55634891986847,67.5,0.674074074074074,7.611333607551958,5.543160438537598,17.722244262695312,(1.8594564993234158e-16+3.0367229157305466j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
22937.0,570.3574260473251,23083.5,0.9936534754261702,170.892643017745,154.8667449951172,189.2305450439453,(4.2994599074140174e-17+0.7021550883744552j),0
14678.5,2762.6672933101654,232717.0,0.06307446383375516,136.70861954315495,536.5939331054688,629.0549926757812,(3.746264309739465e-17+0.6118113912268844j),0
218.0,102.42640602588654,366.5,0.5948158253751705,16.66031874701878,15.918583869934082,35.058143615722656,(1.2015127230450765e-16+1.9622191865958682j),0
384.5,124.46803629398346,711.0,0.5407876230661041,22.12601647271081,29.207250595092773,35.29301834106445,(4.153637856409262e-17+0.6783405401951299j),0
1268.0,225.53910386562347,1741.0,0.7283170591614015,40.180439802523146,22.74727439880371,96.34537506103516,(2.52015510993542e-16+4.115725630753373j),0
81.0,93.05382347106934,170.0,0.4764705882352941,10.155412503859614,9.51929759979248,37.87421417236328,(2.3580313993953207e-16+3.850957518587521j),0
19873.5,2159.0794184207916,43178.5,0.460263788691131,159.07144964541644,124.99022674560547,400.6131286621094,(1.8646250531898002e-16+3.0451638047607275j),0
81.0,93.05382347106934,170.0,0.4764705882352941,10.155412503859614,9.51929759979248,37.87421417236328,(2.3580313993953207e-16+3.850957518587521j),0
431.0,169.88224959373474,838.0,0.5143198090692124,23.42576026046658,21.808061599731445,61.461402893066406,(1.613416784713467e-16+2.6349095687618513j),0
2326.5,379.7228692770004,3616.0,0.6433904867256637,54.4260213576774,27.99005126953125,154.8325958251953,(3.3313835073724207e-16+5.440562143618649j),0
1683.5,605.5706316232681,10278.5,0.1637884905385027,46.297934873616626,421.1546630859375,648.6255493164062,(7.172151132887692e-17+1.1713011682848022j),0
84.0,85.94112503528595,133.0,0.631578947368421,10.341765891652821,4.280121803283691,49.61528015136719,(7.071607599925359e-16+11.548811632625648j),0
24345.0,1415.449912071228,39570.5,0.6152310433277315,176.05969645713222,170.89639282226562,238.66136169433594,(5.969090428422235e-17+0.9748264450743102j),0
4822.0,386.1909055709839,7102.0,0.6789636722050126,78.35535134700727,71.6214370727539,123.79568481445312,(8.632711545985641e-17+1.4098287852458473j),0
161.0,58.28427064418793,172.0,0.936046511627907,14.317526556719258,9.8546781539917,23.453994750976562,(1.3224389070994377e-16+2.1597066321819014j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
3441.0,1461.9108128547668,75638.5,0.045492705434401794,66.19076426083699,361.3986511230469,364.87115478515625,(8.508728760630484e-18+0.13895808598127382j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
30.0,23.313708186149597,32.0,0.9375,6.180387232371033,5.14872407913208,9.35642147064209,(9.291044333945742e-17+1.5173426885881756j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
161.0,58.28427064418793,172.0,0.936046511627907,14.317526556719258,9.8546781539917,23.453994750976562,(1.3224389070994377e-16+2.1597066321819014j),0
9197.0,1975.9007060527802,121124.0,0.07593045143819557,108.2126799082681,400.5011901855469,507.2249755859375,(4.758664454685862e-17+0.7771488821101773j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
13383.0,2655.5129659175873,222202.5,0.06022884531002126,130.53645018610965,555.5574951171875,701.6900634765625,(4.724281354211708e-17+0.7715336956746935j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
82.0,34.14213538169861,84.5,0.9704142011834319,10.217907939900583,10.281447410583496,10.692771911621094,(1.7492899050439602e-17+0.2856807213740131j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
359.0,128.22539567947388,490.0,0.7326530612244898,21.37973331358283,10.545762062072754,55.12712860107422,(3.1417573685670265e-16+5.130879157573335j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
833.0,246.1665210723877,1299.5,0.6410157752981916,32.56698544176895,18.738718032836914,109.41510009765625,(3.5225230733165544e-16+5.752716743748601j),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0j,0
184.0,106.5685418844223,265.5,0.6930320150659134,15.306079714651624,7.710712432861328,44.8412971496582,(3.5078976029353107e-16+5.728831538003685j),0
34.5,51.012192606925964,48.5,0.711340206185567,6.627726932618989,3.7727668285369873,22.57862663269043,(3.613010976631587e-16+5.900494704509261j),0
3859.5,826.3401801586151,16259.0,0.23737622239990158,70.10041385687649,122.6961669921875,331.9346618652344,(1.53921786429753e-16+2.513733535855715j),0
4406.5,797.3940035104752,9064.5,0.4861271995145899,74.90347157425678,78.55155944824219,124.12439727783203,(7.491696879736953e-17+1.2234869490457108j),0
