,Mean,std,Entropy,RMS,Kurtios,HMI1,HMI2,HMI3,HMI4,Area,Perimeter,Circle,Convex Area,Solidity,Equivalent Diameter,Major Axis,Minor Axis,Class
10,47.54401975308642,68.48623949767531,3.884842720834727,5.812269695424128,0.9011687762999072,2.8517911553173203,7.639019928328271,11.01139855518452,12.427931507220803,7266.5,374.8044455051422,0.46309202832400337,7985.666666666667,0.7549426665009201,80.36205907013893,76.0148811340332,103.83980051676433,0
11,29.718652053413958,36.33193738672266,5.403721508970873,7.588508405052672,1.4862130762011025,2.5574636495529712,6.971639647381459,10.376528609480594,11.64642254421223,7663.5,2376.8439168930054,0.017046518695441555,164518.5,0.04658138750353304,98.77991319634737,444.2385559082031,518.0721435546875,0
12,29.718652053413958,36.33193738672266,5.403721508970873,7.588508405052672,1.4862130762011025,2.5574636495529712,6.971639647381459,10.376528609480594,11.64642254421223,7663.5,2376.8439168930054,0.017046518695441555,164518.5,0.04658138750353304,98.77991319634737,444.2385559082031,518.0721435546875,0
13,32.141441169060215,33.72474047147148,5.565592302189131,8.94465528406029,2.274833854083343,2.553793290254379,6.963750210155743,10.888038650589515,10.022878549921145,,,,,,,,,0
14,32.141441169060215,33.72474047147148,5.565592302189131,8.94465528406029,2.274833854083343,2.553793290254379,6.963750210155743,10.888038650589515,10.022878549921145,,,,,,,,,0
15,52.680032753842276,53.90343616350671,5.7967330488182105,10.248296750864348,1.3601642121567572,2.7873557152335153,7.823556732438312,10.838647483390998,11.641584316622419,8125.333333333333,1490.4367317358654,0.08554041315177212,69065.0,0.3732182870911429,98.73633944468627,218.45330683390299,276.8828837076823,0
16,55.545404383975814,55.27210184667076,5.545898311252939,8.679853187004179,-0.20107845489425147,2.818153114467185,7.721083418127836,11.162995018419217,12.228204420304767,3084.125,622.5173279345036,0.2129312022594239,26731.3125,0.5669099124305721,54.75614389659621,93.2340497970581,140.23095989227295,0
17,53.784786347535885,55.585811855065415,5.476534998477429,10.914985034467778,1.5680196539810813,2.7885808447497618,7.38990028501063,11.347426122412427,11.82457136226764,27717.5,4920.003633379936,0.014389081526301691,69515.0,0.39872689347622814,187.85903513325323,234.4905242919922,295.8428649902344,0
18,58.07111704737502,45.954762651059355,6.372380009403612,9.404303138256376,0.08589382656700328,2.7472778198053294,8.930498535510303,12.7504072567449,11.651117586925865,1853.5,520.6797570884228,0.09339479598773197,4690.5,0.458810465174111,48.03479932199144,67.2668104171753,118.58951759338379,0
19,58.86393298059965,49.209217957865725,6.5165844488675875,9.745848067138386,4.497105645537071,2.700938223994765,7.789501464547886,10.445942926349879,9.92060447846879,4577.9,683.3446406841279,0.20513859251410516,26374.9,0.5307425383391399,69.55676115946173,112.51342582702637,192.75448989868164,0
20,53.96966019417476,30.120706794382738,5.8590380951916385,9.831801077644302,3.031809728857774,2.618133888419467,9.143579252521862,11.170230269386067,10.974398814518272,,,,,,,,,0
21,57.787245858433735,52.742812850659035,6.421969868052523,9.11847560323584,-0.05154136473165938,2.825747681307144,7.210659252034335,10.079601106345313,10.5930279591506,8943.9375,803.6167214363813,0.21894212828124263,15480.9375,0.6028355946782374,85.56498261303739,74.73120832443237,184.33865237236023,0
22,69.22349051002232,57.1194432004946,5.93747037163214,9.559116705456113,-0.4035357967498885,2.871494381465903,7.146950289536078,11.559899662978493,11.607181021008866,21953.0,2526.7677961587906,0.043208886551711005,56093.0,0.3913679068689498,167.18680487876736,232.20736694335938,252.35621643066406,0
23,31.39737717309146,40.439247786974356,4.941474281948412,7.1479031559142605,1.2168785117267378,2.635854014879899,6.729000183897908,10.206404891251491,11.391275492003256,2862.8,862.0886218070984,0.07069240635395381,32783.1,0.2504727693697158,57.18919788893406,565.8162574768066,2123.6389434814455,0
24,29.718652053413958,36.33193738672266,5.403721508970873,7.588508405052672,1.4862130762011025,2.5574636495529712,6.971639647381459,10.376528609480594,11.64642254421223,7663.5,2376.8439168930054,0.017046518695441555,164518.5,0.04658138750353304,98.77991319634737,444.2385559082031,518.0721435546875,0
25,30.526806371695912,36.72135938335571,5.1868578645026835,7.3816207135447645,2.4279935561087216,2.5532998461505056,7.196660750317593,11.190681286095197,11.935447735732348,,,,,,,,,0
26,30.56956049382716,36.67256553027435,5.17688915021622,7.356590729440766,2.4104402049679337,2.553083277778207,7.120110909291023,11.212895964813681,11.938296855075839,,,,,,,,,0
27,56.35004444444444,50.439579572052665,5.4597689618361285,8.931808603987863,2.0229006760144657,2.779739670178701,7.451078514594722,11.293828329178398,11.278403313301409,2771.75,718.476220369339,0.08679670348936377,10116.0,0.4129129804032894,55.938299182027016,79.98029899597168,122.47577953338623,0
28,56.09610366821289,50.74905800007292,5.200366359265151,8.211408810286954,2.1843312170438614,2.780584539236861,7.481432113216536,11.27087755920305,11.293541195464265,19160.666666666668,2018.4821337064107,0.05770849377392401,36489.166666666664,0.4984042152105764,149.69348320155285,142.81987508138022,250.3633270263672,0
29,53.65205341395818,59.587602695547645,4.946379384838549,10.302397551719746,2.218935916837343,2.7799106122138313,7.267831376377842,10.447365600868759,12.24954935706651,10367.875,2149.829939097166,0.11405386523229014,45239.5,0.3750902520440794,103.59599091827548,170.22516632080078,225.54549407958984,0
30,61.12537275925616,49.11196590162115,6.438689308871737,9.033052521838258,-0.26707660612923645,2.7021339833426055,8.179911543985702,12.47536530065201,10.307107533139952,3886.7083333333335,532.619096259276,0.21200485011868467,7605.833333333333,0.5679269420832267,59.263626522264474,59.238499800364174,120.93747806549072,0
31,73.76584543807762,49.63063716977218,5.624903561400465,9.107471913234685,-0.5602316800827878,2.816107507207256,9.791647453262245,12.719573707317421,12.19141963571192,8054.125,1159.4133353829384,0.10253043557894756,31172.1875,0.45558034789495194,91.05490648912878,157.47653675079346,246.82338428497314,0
32,54.51784153346653,46.47992897545993,6.566510208189994,9.317113998537222,1.2353412113480484,2.7249964526024995,9.092871666133721,11.898684146655961,11.705808127268837,,,,,,,,,0
33,57.018422391857506,51.89478042808439,6.190355076067877,10.587167564950791,1.5785840345145052,2.81179611698933,7.608336316524061,10.790326070622426,12.344665875148262,7280.0,1150.934150904417,0.09135698822593868,21325.0,0.4109306871312359,84.66309492188321,116.44993686676025,166.9353904724121,0
34,59.43226349245918,45.76437253658766,6.255184327672948,10.102292775994998,-1.7548907088561048,2.787296079705494,9.68794308510573,12.609749218624977,12.473093191728035,1427.5,475.00208723545074,0.07950509209128846,3516.0,0.40600113765642776,42.632727453324456,50.42618179321289,98.00304412841797,0
35,50.66168901384083,44.368267785068845,6.050610158134507,11.183342604812257,-0.6760823266320171,2.7611079207348066,7.496272617532579,10.21537695580344,11.43379194071934,13583.142857142857,1791.2094844239098,0.06886743387668799,46470.42857142857,0.46817213107911176,110.8358462263342,139.02680805751257,253.43444279262,0
36,36.33957996457996,42.21857145671495,5.996060707161113,8.250805836449974,4.0453349837492,2.5845083668093563,7.970628676781176,9.65436874916946,13.082006243556584,1142.75,221.9863263964653,0.2907788400566883,1626.25,0.7057996676857432,38.10383567821558,16.893561840057373,249.25555801391602,0
37,52.90277635593047,56.935603840258175,5.546247051228202,11.712252978951565,2.4058274278415945,2.79484237510281,7.491947699619849,10.614125235608041,12.260649144883491,25824.25,1929.828153848648,0.0738975170394168,39463.25,0.5008550833547217,157.92992436916842,176.00115203857422,263.3562545776367,0
38,71.14814814814815,68.20950339476727,6.298879579802768,9.23080724905118,-1.6601993078276536,2.974659218877429,7.7104956235759365,11.696702337161954,12.98513899385568,19268.5,556.600066781044,0.7815760867302348,19968.0,0.9649689503205128,156.63146608433914,138.88296508789062,177.84384155273438,0
39,43.36567798450286,40.13310356402181,6.225458939220756,9.039675588728764,2.8561637534326447,2.6543443193427945,8.849241746848712,10.607880546192506,10.704741869240845,1588.5,392.6230599482854,0.16202258105309003,4588.0,0.38385417313278364,44.26336315844983,69.30621337890625,123.37474060058594,0
40,56.385660746843136,58.88272275034614,5.743557566344798,8.974336163110095,2.0685224904331108,2.7741363787348043,9.258188733766453,10.297469653747125,11.728879953504988,5641.75,1035.0249898433685,0.15060853225808618,15822.25,0.5213300839233936,84.00255463856126,111.05367469787598,136.82848739624023,0
41,56.68114406779661,79.74349188456823,4.222217613844714,6.189813626594388,0.5542602485401447,2.8387409685910763,7.015589055978293,11.773509265714617,11.058604232151175,9829.666666666666,537.2251029411951,0.469484061007259,10813.166666666666,0.8585914681984131,97.75873465532277,81.54259808858235,126.50463358561198,0
42,44.073977608459025,57.9595376869681,4.18712599394601,6.549917176651325,-0.4351415955463884,2.83958215660644,7.0800294358358995,10.907433873426129,13.846665566234867,7718.5,916.7909722924232,0.10095875097655264,10839.0,0.6238283306099487,89.5636804246326,83.22638320922852,117.05332946777344,0
43,52.82305372019535,44.44846006130038,6.5240364779288065,9.315844632562353,0.5427697275568395,2.6262934610800914,7.711082754780046,10.299166771044991,11.16518138047306,,,,,,,,,0
44,23.875682275208273,24.671296864372728,5.230300666056377,8.450272353244618,1.8339992229762316,2.383405662937004,7.010070956623838,9.920593690169675,9.944031978040108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,37.02029358353511,42.11607349797906,5.504507496920587,7.96204202426274,-0.4349594616280945,2.612491375182288,8.227854072426295,10.26450748072311,10.087609095898543,2125.5,410.5756810903549,0.15844718554574738,4019.0,0.5288629012192088,52.0218286139058,64.5816421508789,72.86003875732422,0
46,32.03316919074607,38.5848820232342,5.148036600553083,7.556651536218948,-1.085025017045374,2.6636574207612784,7.045554271756021,11.377838434974212,11.02795340289376,,,,,,,,,0
47,32.38812893799653,41.71294590817593,5.364624042027553,7.948085137085603,5.345721475126272,2.51742384831103,7.3754999157387795,9.769756660541509,9.549863236077469,,,,,,,,,0
48,39.52377136752137,55.07493063983954,4.362648177688911,6.6090314266196675,0.37307388852817924,2.797595868503355,6.912889268821259,10.303735177164508,12.999855992168285,7154.0,974.3473212718964,0.09469590715995556,12625.0,0.5666534653465346,95.43980146163001,93.62957763671875,140.69149780273438,0
49,61.47162469135802,61.99323698500424,6.772735781712369,9.209606364156725,0.2333517334394486,2.8103718278617027,8.134343971762734,10.496357460202407,11.500450372220772,6853.0,668.6122591495514,0.14393912134980927,8912.0,0.6808521361480626,84.13087960141242,77.36300659179688,106.75571250915527,0
50,41.139133012485175,56.035916198395284,4.633989149069171,7.137363021192234,1.394341125491244,2.786081818996221,7.034085665092449,10.379510175852799,10.174820192117242,2547.5,831.8498466610909,0.04015441353560521,8090.75,0.28427270025852075,54.064998953499014,73.9775161743164,112.81562042236328,0
51,57.08177966101695,47.9364487946156,6.105422533861812,9.747267527380478,-0.9041906918263072,2.8424973122071884,7.755364162083841,11.05109797924647,11.311324349179134,17756.5,1584.8296370506287,0.0888386727341237,22661.5,0.7835536041303532,150.36049340199014,143.406494140625,164.0959930419922,0
52,54.83596667624246,33.07398782259222,5.266951584417692,10.538599861649217,-0.24443837035146032,2.7728861898984665,7.6790450052744035,11.160145110756918,11.077305470903296,7817.5,675.6538881063461,0.21519352189501767,10926.0,0.7154951491854292,99.76748037796251,103.85928344726562,126.13509368896484,0
53,76.62212016121474,81.49342285062613,6.44488350474027,8.384325631770242,-1.6011587785585903,3.0395972278607846,7.768618345638529,11.345577658005192,13.713635280559274,20776.0,584.0142792463303,0.7654641736081694,21150.5,0.9822935627999339,162.64324388494512,147.04519653320312,181.44256591796875,0
54,95.44430479747199,82.68889403373262,6.291534774966358,7.828701457066695,-0.716478878677099,2.792508271984434,7.5116484916907265,11.183213594634902,11.284511649478167,22133.0,713.4406858682632,0.5309213567135008,24014.5,0.8235198033799586,155.52787044637523,139.179443359375,194.49622344970703,0
55,89.49389754138505,76.53116518625646,6.088108674788639,8.675373309939106,0.08123901049851412,2.7513307794262465,7.635291696917122,10.710483978376894,11.934542030340868,29068.5,1231.4133357405663,0.47092254359887487,31528.25,0.9092973612139104,190.95418201768302,159.51468658447266,231.4918212890625,0
56,67.9106758115484,83.36019637299962,4.629050916688134,6.596398900496172,-0.21529071581408,2.8915934141481925,7.8811176882120595,11.225386369963395,11.785812994019913,7564.25,381.60511925816536,0.36883217931863965,8046.125,0.7877075205261691,77.94021761165779,70.82995510101318,93.23884201049805,0
57,63.23403835104855,83.43949257461439,4.348670261283043,6.088750098748515,-0.005601168258643874,2.8720601804938974,7.466438593299642,11.470995333682419,11.141581302889856,14351.5,697.6244522929192,0.4904023535162586,15815.75,0.8150690219267842,126.45481288898497,112.4271240234375,154.1558837890625,0
58,78.34562146892655,54.53123458899695,7.322826469900074,10.714033103171014,1.1232799670910198,2.8121776348107566,8.133753618131873,11.277854609191124,10.990387084686908,12873.0,2645.100837945938,0.023120922985035722,35146.5,0.3662669113567496,128.02504700009194,174.1087646484375,208.66049194335938,0
59,85.11270889378007,60.18256752433467,6.702692086567525,9.149464060253763,-0.8357981095749163,2.8958058854931874,8.833336375151013,11.740725096782064,11.75553105881859,10447.625,864.7536536455154,0.20994075143537366,19606.25,0.4709131966595499,96.43623457054679,142.10002899169922,189.34221076965332,0
60,62.57603950617284,59.47516324218756,7.030696710065191,9.436873305167225,0.549664665281028,2.762404989877238,8.317911260861822,10.1467338244547,10.947701957501675,6806.0,1693.2144116163254,0.02983169267172817,14779.5,0.4605027233668257,93.0895716042754,111.8198013305664,134.08624267578125,0
61,54.35043809250215,46.88969881564707,5.896488323491633,10.46147568114442,1.7416565905433448,2.747397052236643,7.78304759295468,11.117432373352218,12.2695067953334,1298.5,602.1858527064323,0.057302783488360653,12284.75,0.18067156220850247,40.66041230590757,129.60159301757812,235.89998245239258,0
62,64.31997521586185,42.27987977591364,6.21092759313545,10.09384431999919,-1.1462335360463551,2.8126383717130095,8.519046484678364,11.672964888232304,12.25891467600735,8004.75,833.900099158287,0.13929234597735518,10862.0,0.6671804159008414,87.83473557780962,85.15117835998535,109.76948356628418,0
63,33.64625825912094,35.782693475071,5.321762306879301,8.968240108968507,-0.9413252041409734,2.67448730585822,7.128547567037698,10.876977720667941,12.9750612810062,,,,,,,,,0
64,55.09585651442619,45.901450766498165,5.99301465489469,10.324807329761065,2.3786043079734824,2.7194014631737424,9.222985934328047,10.601169358888312,11.297880879764936,1518.5,463.8599516749382,0.10835390193939597,3886.0,0.404943866907979,43.34039217212212,42.96551322937012,103.69488525390625,0
65,34.48403835104855,40.13310270964369,4.518620188682365,7.495961519242234,-1.058579603918872,2.6571551014504196,6.661534651195696,11.531252448522418,11.114593048257312,3678.5,1373.5504179000854,0.024501428951080775,15259.0,0.24107084343666033,68.43691741529784,100.24186706542969,146.49496459960938,0
66,43.748250227371585,57.558427587150206,4.7725183838230425,6.757460511841796,-0.39893212208704387,2.8574699894235622,7.413188753586653,10.834293225739504,12.583278936757496,11283.0,1466.4204742908478,0.06593521411828984,15913.0,0.7090429208822975,119.85809018688242,115.70841217041016,137.634521484375,0
67,73.09213492032109,56.46216196308496,6.593962120842065,9.871846796218918,-0.9570778343301312,2.8861084040517486,8.782340804762729,11.531086316459128,11.516680484777485,21113.5,1312.4377199411392,0.1540326152792922,24307.0,0.8686180935532974,163.95896781745688,159.07212829589844,169.37826538085938,0
68,43.157453102453104,61.82729415911001,4.716452385014059,6.952357194705301,1.2666759430713643,2.7875545574713567,7.997541812887154,10.043414895190285,11.675971270478609,3300.4375,526.7885136604309,0.1558447693579902,6586.0,0.5371287471316916,58.775981664744144,62.303242921829224,155.05074405670166,0
69,44.38030391583869,42.96505883481499,5.852723006659237,8.768864610516498,0.0934109139052679,2.6572866156892623,8.382197660180497,11.287423501354938,11.490887606211215,1471.0,976.2640608549118,0.019394917333097596,29014.5,0.0506987885367661,43.27742333255787,200.5757598876953,202.7293701171875,0
70,43.11027693325888,46.551819194871946,5.027337697250674,7.823209175754867,-0.7174511074132011,2.7177394403595065,7.208686281602739,10.560961247894811,11.16775328819185,1483.0,415.98989498615265,0.10769249850304508,2640.5,0.5616360537776937,43.45358724941183,32.28547668457031,93.0048828125,0
71,103.05059924828026,57.98410685940451,7.299485349790585,10.278668087759334,-0.1382226352019087,2.8961852173162934,7.896316644764957,11.487120911504537,11.143246644651569,18172.5,1376.579855978489,0.09693230605356165,30875.25,0.49726733050498395,139.54440935444836,177.91690063476562,209.0996551513672,0
72,86.75674044265594,78.17388227930283,6.437983916650649,9.296666742416972,-1.458257706395962,2.986933453453887,8.408040009904001,11.540433625426237,10.979963681091913,20148.5,1458.0356982946396,0.11910123615900053,25890.0,0.7782348397064504,160.16824581388292,157.84420776367188,187.3665313720703,0
73,55.64588187206213,57.11872447612629,6.137065637480001,8.59203548519603,1.5426060000327944,2.687765641054796,7.537124317452242,11.158124923859805,10.367712160001366,1007.0,256.65180230140686,0.19211032106357956,1485.5,0.6778862335913833,35.80715321759479,32.823402404785156,54.32881164550781,0
74,52.82458226794315,44.36815012703656,6.5320268266172485,9.322940878066554,0.5522333937910178,2.6259298787189596,7.714655093082049,10.292605486825455,11.199075242004419,,,,,,,,,0
75,66.18379706014699,44.96976911431616,7.0287720584342,10.656902822636201,1.6516558616485835,2.6926650303888913,8.813619772450922,10.060979349639513,10.424953514842445,,,,,,,,,0
76,56.3468208761693,38.17026101143258,6.825338159832069,10.033661622982343,3.852263051100694,2.559934201724633,7.562066372746219,10.518996356269424,9.69629822077635,,,,,,,,,0
77,86.75674044265594,78.17388227930283,6.437983916650649,9.296666742416972,-1.458257706395962,2.986933453453887,8.408040009904001,11.540433625426237,10.979963681091913,20148.5,1458.0356982946396,0.11910123615900053,25890.0,0.7782348397064504,160.16824581388292,157.84420776367188,187.3665313720703,0
78,55.64588187206213,57.11872447612629,6.137065637480001,8.59203548519603,1.5426060000327944,2.687765641054796,7.537124317452242,11.158124923859805,10.367712160001366,1007.0,256.65180230140686,0.19211032106357956,1485.5,0.6778862335913833,35.80715321759479,32.823402404785156,54.32881164550781,0
79,52.82458226794315,44.36815012703656,6.5320268266172485,9.322940878066554,0.5522333937910178,2.6259298787189596,7.714655093082049,10.292605486825455,11.199075242004419,,,,,,,,,0
80,91.23714759535655,76.18778326707665,6.185941926385249,8.796184093258255,0.07700790549925962,2.7482814638713924,7.886317449458783,10.931240431021749,11.985948594947448,29077.5,1224.2417625784874,0.4716869148455395,31525.25,0.9097485756854315,190.9904402594695,160.48170471191406,231.14593505859375,0
81,56.3468208761693,38.17026101143258,6.825338159832069,10.033661622982343,3.852263051100694,2.559934201724633,7.562066372746219,10.518996356269424,9.69629822077635,,,,,,,,,0
82,62.126696832579185,55.006674194233476,6.625598868250471,9.22695933653546,0.725205363546964,2.659139021989253,8.505717239793261,11.22722744236466,10.82510307843254,1033.5,182.40916097164154,0.39032561579171715,1339.0,0.7718446601941747,36.275240446946604,32.01858901977539,51.225563049316406,0
83,71.06595260514752,57.32868565477687,7.066419689480201,10.405642000197957,1.909990234694007,2.733452219607142,7.519485495157191,10.483842233892807,10.849155420869208,2267.3333333333335,471.78888460000354,0.1725875164724796,4196.833333333333,0.6309857573623533,51.93902026511139,52.616249084472656,85.0080451965332,0
84,60.42227449008905,49.89386637230701,6.769078874877923,9.26558118443928,1.1892646041594936,2.7250472881461776,7.756594927742167,10.539750858975623,10.474016748322503,2458.75,668.9762198328972,0.06950357730923724,7716.5,0.3457745272433005,55.70756314126057,72.37132453918457,146.1184310913086,0
85,59.84018600976731,45.2191348211448,6.80925671382626,9.760950766593082,0.8570625598126327,2.719243018822664,7.8610010723974675,10.11620920434902,9.940780014320561,3848.0,798.7960242629051,0.09956385787905489,19094.0,0.3978865621239653,68.01256807275206,146.9658432006836,185.73768997192383,0
86,34.17099114180093,30.561792224577232,6.193514297175449,9.647967714556994,2.4617638395857826,2.3769086008080964,6.295609968584389,8.504931069593097,9.02131375595868,,,,,,,,,0
87,65.29099684791174,43.21851233696231,6.918716725594274,10.166917603383018,3.8742506479943755,2.6315256226516115,7.529179167121096,10.005297474449476,12.06715032890911,,,,,,,,,0
88,82.86128813559323,52.875153368708396,6.680254474108162,9.965731112676554,1.0177220345631603,2.846476348010377,8.382259097529937,10.982073043699105,10.638508756580068,5732.0,846.1693046490351,0.11145160210715545,18312.333333333332,0.4926186776377144,77.57644235476936,118.71411514282227,166.64501953125,0
89,59.73270966139581,66.35763614205617,6.214916770064008,8.227207562926024,0.38322303523500034,2.8147715919880056,8.473584721864611,11.409950404955442,11.263491100864206,2893.1666666666665,575.5983826716741,0.13282595573618758,6250.0,0.4893742468447026,60.04035462965552,63.65135828653971,111.55859120686848,0
90,78.86519213909995,60.18027842607816,7.041021455442703,9.829665058717374,-0.03685631354271379,2.819454537243646,8.406276646239213,10.661661280685607,10.810475882367905,5077.5,775.8107430934906,0.16941292820641685,14835.75,0.5103655208285982,75.84760334968585,105.93072319030762,134.33532905578613,0
91,42.27606818328285,38.93142854180566,4.233005179983827,7.366774454047186,6.6567414601847155,2.6127524524266397,8.749410985039606,11.334482955648431,12.15131125513689,26674.5,632.2985513806343,0.8381304531875011,26894.5,0.9917511282213125,184.23660841134173,162.29315185546875,209.26083374023438,0
92,74.27798375706215,67.50839743561237,6.987033883002861,8.736914145469825,-0.22286586411400222,2.7963462579691436,8.87425232002007,10.487501958762026,10.987943357302148,5143.25,865.9503517746925,0.12146238088372328,17259.625,0.4709600935071009,71.21464302120158,107.28332233428955,141.52705097198486,0
93,50.65523516237402,47.15386058784323,6.413203034033938,8.912351608762318,1.4014455289435261,2.5958303500225393,7.430852158068247,10.114261830221382,10.670293300463136,,,,,,,,,0
94,60.79956328589714,56.01389899898259,6.491724680495944,8.260969598262113,-0.7938676916551675,2.777861567157368,7.713353469602404,10.880944728285197,10.951821404353057,5045.0,899.7199039459229,0.07435774088833967,11017.833333333334,0.44587777401017253,77.74770777834016,86.54142761230469,153.6338907877604,0
95,108.67111437867601,85.77833228960704,7.26898714775281,9.048881597492372,-1.3087667646439516,2.987304667219969,8.880151319208425,11.862255803510788,12.22318236256854,19224.5,793.8630276123682,0.4304644470548142,26305.666666666668,0.6862079547551465,131.44059733493143,155.0230598449707,171.38286336263022,0
96,96.05559593023256,71.78588179294181,7.093817482626177,10.508451056395094,-1.1847308193512118,2.9566225079716473,8.0052443020799,12.101334732353589,11.68280260468156,7868.25,875.5985840559006,0.1104207460894068,17223.25,0.422709402170232,94.55958048392112,122.91878128051758,162.29261016845703,0
97,40.99695009662855,42.08314052966984,4.876796321019675,8.037829763341378,-1.600660530709489,2.7432080426734173,8.753889755529043,11.05764996447105,12.131890061457813,3633.9,564.2000660657883,0.2558782740356978,7160.9,0.5839285769652853,64.95292105861455,62.47222671508789,125.4521697998047,0
98,56.22040056022409,58.858291534979,5.577585028138786,7.656024522204317,-1.0374935277239175,2.8398486831539134,7.6638464101899,11.512931604704605,11.235529999044855,6247.611111111111,731.8052755461799,0.24369769731964272,16045.666666666666,0.6083039093578715,76.45538623856396,75.70739640129938,168.7068714565701,0
99,97.32537850929472,75.78425966637556,6.383532155745273,8.428513915336982,-0.7673110146206801,2.947074489022763,8.323326384052653,11.040585796579235,12.191653962725505,1978.0,296.6599300305049,0.32555023327790544,3029.4166666666665,0.7074642083109081,47.94845828602825,40.87340990702311,98.15040842692058,0
100,47.55068490751121,53.99683655576557,4.835921420830181,7.139040798130845,-1.5732794588385621,2.843245494857095,7.547583038923197,10.905799828054716,12.724332733761681,3161.0,649.89652967453,0.0940472116671969,7224.0,0.4375692137320044,63.440603724332966,73.26708221435547,120.73416137695312,0
101,71.88320854200757,62.38578095649631,6.267203787892902,8.702209850317308,-0.6329237180946556,2.8799215929611166,8.465541523085227,11.945643055990148,13.32563662794463,7546.75,872.2848751544952,0.12500311046516616,12911.0,0.5858750374410401,98.02448496797902,98.71854400634766,138.4922103881836,0
102,73.77303576558461,79.96454569614671,5.279561432669126,6.863377459968275,-0.4770059259993409,2.8891019831692124,8.357921809948804,12.041768759187294,12.353206594180419,27416.0,720.0386664867401,0.6645112190533495,28073.0,0.9765967299540483,186.8345132957485,174.49801635742188,201.8230438232422,0
103,50.477398917995444,25.835974628518336,6.420999322579463,10.458977755453256,4.675317294758242,2.6003839914114417,8.490879838214148,10.374132114721853,11.737124849065117,,,,,,,,,0
104,14.293595950704225,25.205276617325882,2.6425365655982582,5.4521698976033175,4.808845964963347,2.5621595758799307,7.821757437646664,10.284215839049287,10.755256278257283,,,,,,,,,0
105,57.98614044938813,47.792185472340535,4.200408984259334,9.352552822755525,3.48806398723203,2.843100312782264,8.313786117323827,10.714935419801742,10.629589362644987,5827.333333333333,881.483012119929,0.0967426822342876,18873.333333333332,0.4644735195215161,78.09982471028836,119.40972137451172,172.24434661865234,0
106,45.08365714285714,64.4369116351357,5.887455394697708,7.361346371973219,1.210054867370812,2.7649640633269033,7.044785663785457,11.123254499767535,10.721968053156264,4542.833333333333,514.810889005661,0.2340575763551738,6944.166666666667,0.6379035941657855,66.3712631325882,74.69491831461589,113.46017710367839,0
